date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:12:12	65900/65900	---M-Z	200	added ('OK')	text/css	etag:%221016c-6326c76211400-gzip%22	https://www.ionos.com/_next/static/css/toolsip-address.1744277212492.css	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/css/toolsip-address.1744277212492.css	(from https://www.ionos.com/tools/ip-address)
20:12:12	2414/2414	---M-Z	200	added ('OK')	application/javascript	etag:%2296e-6326c76211400-gzip%22	https://www.ionos.com/_next/static/chunks/3193-1744276638899.c97acdfb3db94bb4.js	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/chunks/3193-1744276638899.c97acdfb3db94bb4.js	(from https://www.ionos.com/tools/ip-address)
20:12:12	450689/450689	---M-Z	200	added ('OK')	text/html	etag:%226e081-6326c76305640;6326c92eac7e8	https://www.ionos.com/domains/global-domain	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/domains/global-domain.html	(from https://www.ionos.com/tools/ip-address)
20:12:13	494367/494367	---M-Z	200	added ('OK')	text/html	etag:%2278b1f-6326c76305640;6326c92f28871	https://www.ionos.com/servers/root-server	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/servers/root-server.html	(from https://www.ionos.com/tools/ip-address)
20:12:13	478506/478506	---M-Z	200	added ('OK')	text/html	etag:%2274d2a-6326c76305640;6326c92eac7e8	https://www.ionos.com/domains/domain-deals	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/domains/domain-deals.html	(from https://www.ionos.com/tools/ip-address)
20:12:13	1015207/1015207	---MCZ	200	added ('OK')	text/html	etag:%22f7da7-6326c76305640;6326c92f4f97f	https://www.ionos.com/websites/website-with-your-own-domain	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/website-with-your-own-domain.html	(from https://www.ionos.com/tools/ip-address)
20:12:13	523561/523561	---M-Z	200	added ('OK')	text/html	etag:%227fd29-6326c76305640;6326c92ebb24d	https://www.ionos.com/en-au/tools/whois-domain-lookup	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/en-au/tools/whois-domain-lookup.html	(from https://www.ionos.com/tools/whois-domain-lookup)
20:12:14	69128/69128	---M-Z	200	added ('OK')	text/css	etag:%2210e08-6326c76211400-gzip%22	https://www.ionos.com/_next/static/css/toolswhois-domain-lookup.1744277212492.css	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/css/toolswhois-domain-lookup.1744277212492.css	(from https://www.ionos.com/tools/whois-domain-lookup)
20:12:14	43667/43667	---M-Z	200	added ('OK')	application/javascript	etag:%22aa93-6326c76211400-gzip%22	https://www.ionos.com/_next/static/chunks/395-1744276638899.e64c3e00ebdc96a6.js	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/chunks/395-1744276638899.e64c3e00ebdc96a6.js	(from https://www.ionos.com/tools/whois-domain-lookup)
20:12:14	11385/11385	---M-Z	200	added ('OK')	application/javascript	etag:%222c79-6326c76211400-gzip%22	https://www.ionos.com/_next/static/chunks/1079-1744276638899.b00abd23b8682b06.js	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/chunks/1079-1744276638899.b00abd23b8682b06.js	(from https://www.ionos.com/tools/whois-domain-lookup)
20:12:14	1229/1229	---M-Z	200	added ('OK')	application/javascript	etag:%224cd-6326c76211400-gzip%22	https://www.ionos.com/_next/static/chunks/9729-1744276638899.18e255358a8fb2bf.js	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/chunks/9729-1744276638899.18e255358a8fb2bf.js	(from https://www.ionos.com/tools/whois-domain-lookup)
20:12:15	1268/1268	---M--	200	added ('OK')	image/svg+xml	etag:%224f4-6326c76211400%22	https://www.ionos.com/_next/static/media/ic-world.2ee95f39.svg	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/media/ic-world.2ee95f39.svg	(from https://www.ionos.com/tools/whois-domain-lookup)
20:12:15	151171/151171	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2008:15:36%20GMT	https://www.ionos.com/digitalguide/domains/domain-tips/desired-domain-already-registered-what-next/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/domains/domain-tips/desired-domain-already-registered-what-next/index.html	(from https://www.ionos.com/tools/whois-domain-lookup)
20:12:15	331/331	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Apr%202025%2018:12:12%20GMT	https://www.ionos.com/digitalguide/domains/domain-news/domain-registration-behind-icann-and-neustar/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/domains/domain-news/domain-registration-behind-icann-and-neustar/index.html	(from https://www.ionos.com/tools/whois-domain-lookup)
20:12:16	159634/159634	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2007:45:05%20GMT	https://www.ionos.com/digitalguide/domains/domain-tips/the-most-important-tips-for-domain-registration/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/domains/domain-tips/the-most-important-tips-for-domain-registration/index.html	(from https://www.ionos.com/tools/whois-domain-lookup)
20:12:17	53236/53236	---M--	200	added ('OK')	image/avif	etag:%22cff4-62d6440003980%22	https://www.ionos.com/avif/ionos-core/Stages/33889-n-stage-mywebsite-back-int.png.avif	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/avif/ionos-core/Stages/33889-n-stage-mywebsite-back-int.png.avif	(from https://www.ionos.com/websites/website-builder)
20:12:17	147384/147384	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2007:53:03%20GMT	https://www.ionos.com/digitalguide/domains/domain-administration/domain-locking-which-domains-are-affected/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/domains/domain-administration/domain-locking-which-domains-are-affected/index.html	(from https://www.ionos.com/tools/whois-domain-lookup)
20:12:17	147308/147308	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2006:51:20%20GMT	https://www.ionos.com/digitalguide/domains/domain-administration/admin-c-and-tech-c-whois-requirements-explained/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/domains/domain-administration/admin-c-and-tech-c-whois-requirements-explained/index.html	(from https://www.ionos.com/tools/whois-domain-lookup)
20:12:17	81330/81330	---M-Z	200	added ('OK')	text/css	etag:%2213db2-6326c76211400-gzip%22	https://www.ionos.com/_next/static/css/websiteswebsite-builder.1744277212492.css	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/css/websiteswebsite-builder.1744277212492.css	(from https://www.ionos.com/websites/website-builder)
20:12:17	162488/162488	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2007:04:27%20GMT	https://www.ionos.com/digitalguide/domains/domain-tips/domain-auctions/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/domains/domain-tips/domain-auctions/index.html	(from https://www.ionos.com/tools/whois-domain-lookup)
20:12:17	137775/137775	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2009:02:23%20GMT	https://www.ionos.com/digitalguide/domains/domain-administration/domain-registrar/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/domains/domain-administration/domain-registrar/index.html	(from https://www.ionos.com/tools/whois-domain-lookup)
20:12:18	4631/4631	---M-Z	200	added ('OK')	application/javascript	etag:%221217-6326c76211400-gzip%22	https://www.ionos.com/_next/static/chunks/2935-1744276638899.69293c799bf31f09.js	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/chunks/2935-1744276638899.69293c799bf31f09.js	(from https://www.ionos.com/websites/website-builder)
20:12:18	1851/1851	---M-Z	200	added ('OK')	application/javascript	etag:%2273b-6326c76211400-gzip%22	https://www.ionos.com/_next/static/chunks/4667-1744276638899.dbc0c05b71affb5d.js	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/chunks/4667-1744276638899.dbc0c05b71affb5d.js	(from https://www.ionos.com/websites/website-builder)
20:12:21	552505/552505	---M-Z	200	added ('OK')	text/html	etag:%2286e39-6326c76305640;6326ca03ed771	https://www.ionos.com/websites/website-builder/features	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/website-builder/features.html	(from https://www.ionos.com/websites/website-builder)
20:12:21	89235/89235	---M--	200	added ('OK')	image/png	etag:%2215c93-6132769350a80%22	https://cs-us.uicdn.net/fileadmin/user_upload/wordpress-hosting-us.png	C:/Users/Lenovo/Downloads/homework/ionos/cs-us.uicdn.net/fileadmin/user_upload/wordpress-hosting-us.png	(from https://www.ionos.com/websites/website-builder)
20:12:21	381953/381953	---M-Z	200	added ('OK')	text/html	etag:%225d401-6326c76305640;6326c92f4f97f	https://www.ionos.com/websites/mywebsite-templates?template=restaurant&cHash=dc52ff97c1b198688d50d80a4d957326	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/mywebsite-templatescba6.html	(from https://www.ionos.com/websites/website-builder)
20:12:21	381953/381953	---M-Z	200	added ('OK')	text/html	etag:%225d401-6326c76305640;6326ca03ec7d1	https://www.ionos.com/websites/mywebsite-templates?template=realestate&cHash=1cf00e8665f3edd6a4f4af59aaececc3	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/mywebsite-templates1f85.html	(from https://www.ionos.com/websites/website-builder)
20:12:21	381953/381953	---M-Z	200	added ('OK')	text/html	etag:%225d401-6326c76305640;6326c92f4f97f	https://www.ionos.com/websites/mywebsite-templates?template=travel&cHash=80b5c3976da530ae8c2b76f1ae8416a8	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/mywebsite-templatesa09f.html	(from https://www.ionos.com/websites/website-builder)
20:12:21	381953/381953	---M-Z	200	added ('OK')	text/html	etag:%225d401-6326c76305640;6326c92f4f97f	https://www.ionos.com/websites/mywebsite-templates?template=photography&cHash=2f0e05d5ed4b2ee6442748b7b3f63ebb	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/mywebsite-templates607b.html	(from https://www.ionos.com/websites/website-builder)
20:12:22	381953/381953	---M-Z	200	added ('OK')	text/html	etag:%225d401-6326c76305640;6326c92f4f97f	https://www.ionos.com/websites/mywebsite-templates?template=business&cHash=809e7552e3186dade55404719ed7834c	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/mywebsite-templatesfd66.html	(from https://www.ionos.com/websites/website-builder)
20:12:22	381953/381953	---M-Z	200	added ('OK')	text/html	etag:%225d401-6326c76305640;6326c999b316f	https://www.ionos.com/websites/mywebsite-templates?template=wedding&cHash=7ebe11ab2e963e2badc9d34f96983dfc	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/mywebsite-templates0325.html	(from https://www.ionos.com/websites/website-builder)
20:12:22	381953/381953	---M-Z	200	added ('OK')	text/html	etag:%225d401-6326c76305640;6326ca03ec7d1	https://www.ionos.com/websites/mywebsite-templates	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/mywebsite-templates.html	(from https://www.ionos.com/websites/website-builder)
20:12:22	252/252	---M--	200	added ('OK')	image/svg+xml	etag:%22fc-6326c76211400%22	https://www.ionos.com/_next/static/media/ic-s24-regular-flat-arrow-down.dc39131f.svg	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/media/ic-s24-regular-flat-arrow-down.dc39131f.svg	(from https://www.ionos.com/websites/website-builder)
20:12:23	858517/858517	---MCZ	200	added ('OK')	text/html	etag:%22d1995-6326c76305640;6326ca03ec7d1	https://www.ionos.com/websites/create-your-own-website	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/create-your-own-website.html	(from https://www.ionos.com/websites/website-builder)
20:12:23	650570/650570	---MCZ	200	added ('OK')	text/html	etag:%229ed4a-6326c76305640;6326c999b316f	https://www.ionos.com/websites/small-business-website	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/small-business-website.html	(from https://www.ionos.com/websites/website-builder)
20:12:23	499639/499639	---M-Z	200	added ('OK')	text/html	etag:%2279fb7-6326c76305640;6326ca03476fb	https://www.ionos.com/domains/blog-domain	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/domains/blog-domain.html	(from https://www.ionos.com/websites/website-builder)
20:12:23	143844/143844	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2007:29:30%20GMT	https://www.ionos.com/digitalguide/websites/web-development/what-is-html5/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/websites/web-development/what-is-html5/index.html	(from https://www.ionos.com/websites/website-builder)
20:12:23	487776/487776	---M-Z	200	added ('OK')	text/html	etag:%2277160-6326c76305640;6326c9993903c	https://www.ionos.com/domains/co-domain	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/domains/co-domain.html	(from https://www.ionos.com/websites/website-builder)
20:12:24	563066/563066	---MCZ	200	added ('OK')	text/html	etag:%228977a-6326c76305640;6326c92ee90bc	https://www.ionos.com/hosting/drupal-hosting	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/hosting/drupal-hosting.html	(from https://www.ionos.com/websites/website-builder)
20:12:24	827603/827603	---MCZ	200	added ('OK')	text/html	etag:%22ca0d3-6326c76305640;6326ca03ec7d1	https://www.ionos.com/websites/build-a-landing-page	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/build-a-landing-page.html	(from https://www.ionos.com/websites/website-builder)
20:12:24	601602/601602	---MCZ	200	added ('OK')	text/html	etag:%2292e02-6326c76305640;6326c92f4f97f	https://www.ionos.com/websites/portfolio-website	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/portfolio-website.html	(from https://www.ionos.com/websites/website-builder)
20:12:24	310011/310011	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2006:39:56%20GMT	https://www.ionos.com/digitalguide/hosting/cms/cms-comparison-a-review-of-the-best-platforms/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/hosting/cms/cms-comparison-a-review-of-the-best-platforms/index.html	(from https://www.ionos.com/websites/website-builder)
20:12:25	697613/697613	---MCZ	200	added ('OK')	text/html	etag:%22aa50d-6326c76305640;6326ca03ec7d1	https://www.ionos.com/websites/wedding-website	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/wedding-website.html	(from https://www.ionos.com/websites/website-builder)
20:12:26	39419/39419	---M--	200	added ('OK')	image/avif	etag:%2299fb-62d64a3b82dc0%22	https://www.ionos.com/avif/user_upload/36423-Website-Design-Service_n-stage-back_1024x720.png.avif	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/avif/user_upload/36423-Website-Design-Service_n-stage-back_1024x720.png.avif	(from https://www.ionos.com/websites/custom-made-website)
20:12:26	82507/82507	---M-Z	200	added ('OK')	text/css	etag:%221424b-6326c76211400-gzip%22	https://www.ionos.com/_next/static/css/websitescustom-made-website.1744277212492.css	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/css/websitescustom-made-website.1744277212492.css	(from https://www.ionos.com/websites/custom-made-website)
20:12:26	7536/7536	---M-Z	200	added ('OK')	application/javascript	etag:%221d70-6326c76211400-gzip%22	https://www.ionos.com/_next/static/chunks/9067-1744276638899.1b41e35064d821cb.js	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/chunks/9067-1744276638899.1b41e35064d821cb.js	(from https://www.ionos.com/websites/custom-made-website)
20:12:26	16394/16394	---M-Z	200	added ('OK')	application/javascript	etag:%22400a-6326c76211400-gzip%22	https://www.ionos.com/_next/static/chunks/6663-1744276638899.66b68a62a98bd89e.js	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/chunks/6663-1744276638899.66b68a62a98bd89e.js	(from https://www.ionos.com/websites/custom-made-website)
20:12:26	9708/9708	---M-Z	200	added ('OK')	application/javascript	etag:%2225ec-6326c76211400-gzip%22	https://www.ionos.com/_next/static/chunks/321-1744276638899.dc367f1a9b0c0bc1.js	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/chunks/321-1744276638899.dc367f1a9b0c0bc1.js	(from https://www.ionos.com/websites/custom-made-website)
20:12:27	674449/674449	---MCZ	200	added ('OK')	text/html	etag:%22a4a91-6326c76305640-gzip%22	https://www.ionos.com/websites/custom-made-website?formSend=true	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/custom-made-website5acf.html	(from https://www.ionos.com/websites/custom-made-website)
20:12:27	535284/535284	---M-Z	200	added ('OK')	text/html	etag:%2282af4-6326c76305640;6326ca03ed771	https://www.ionos.com/websites/custom-made-website/examples	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/custom-made-website/examples.html	(from https://www.ionos.com/websites/custom-made-website)
20:12:27	568282/568282	---MCZ	200	added ('OK')	text/html	etag:%228abda-6326c76305640;6326ca03ec7d1	https://www.ionos.com/websites/web-design-service-for-small-businesses	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/web-design-service-for-small-businesses.html	(from https://www.ionos.com/websites/custom-made-website)
20:12:28	454810/454810	---M-Z	200	added ('OK')	text/html	etag:%226f09a-6326c76305640;6326c9993903c	https://www.ionos.com/domains/to-domain	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/domains/to-domain.html	(from https://www.ionos.com/websites/custom-made-website)
20:12:28	147176/147176	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2009:33:14%20GMT	https://www.ionos.com/digitalguide/online-marketing/search-engine-marketing/the-basics-of-search-engine-optimization/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/online-marketing/search-engine-marketing/the-basics-of-search-engine-optimization/index.html	(from https://www.ionos.com/websites/custom-made-website)
20:12:28	50451/50451	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2004:30:45%20GMT	https://www.ionos.com/terms-gtc/privacy-policy/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/terms-gtc/privacy-policy/index.html	(from https://www.ionos.com/websites/custom-made-website)
20:12:30	80718/80718	---M-Z	200	added ('OK')	text/css	etag:%2213b4e-6326c76211400-gzip%22	https://www.ionos.com/_next/static/css/marketingrankingcoach.1744277212492.css	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/css/marketingrankingcoach.1744277212492.css	(from https://www.ionos.com/marketing/rankingcoach)
20:12:30	59358/59358	---M--	200	added ('OK')	image/avif	etag:%22e7de-62d64401ebe00%22	https://www.ionos.com/avif/ionos-core/Stages/33892-n-stage-rankingcoach-back-int.png.avif	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/avif/ionos-core/Stages/33892-n-stage-rankingcoach-back-int.png.avif	(from https://www.ionos.com/marketing/rankingcoach)
20:12:30	453032/453032	---M-Z	200	added ('OK')	text/html	etag:%226e9a8-6326c76305640;6326c92ef3ca0	https://www.ionos.com/marketing-resources/guide-seo-tips-ranking	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/marketing-resources/guide-seo-tips-ranking.html	(from https://www.ionos.com/marketing/rankingcoach)
20:12:30	452967/452967	---M-Z	200	added ('OK')	text/html	etag:%226e967-6326c76305640;6326c999862a8	https://www.ionos.com/marketing-resources/guide-improve-google-reviews	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/marketing-resources/guide-improve-google-reviews.html	(from https://www.ionos.com/marketing/rankingcoach)
20:12:32	31673/31673	---M--	200	added ('OK')	image/avif	etag:%227bb9-62d64a0803440%22	https://www.ionos.com/avif/user_upload/242407-n-stage-back-email-marketing_1024x720.png.avif	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/avif/user_upload/242407-n-stage-back-email-marketing_1024x720.png.avif	(from https://www.ionos.com/marketing/email-marketing)
20:12:32	79514/79514	---M-Z	200	added ('OK')	text/css	etag:%221369a-6326c76211400-gzip%22	https://www.ionos.com/_next/static/css/marketingemail-marketing.1744277212492.css	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/css/marketingemail-marketing.1744277212492.css	(from https://www.ionos.com/marketing/email-marketing)
20:12:32	505180/505180	---M-Z	200	added ('OK')	text/html	etag:%227b55c-6326c76305640;6326ca03476fb	https://www.ionos.com/domains/de-domain	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/domains/de-domain.html	(from https://www.ionos.com/marketing/email-marketing)
20:12:33	155982/155982	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2009:33:32%20GMT	https://www.ionos.com/digitalguide/e-mail/e-mail-marketing/creating-a-newsletter-good-content-ensures-success/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/e-mail/e-mail-marketing/creating-a-newsletter-good-content-ensures-success/index.html	(from https://www.ionos.com/marketing/email-marketing)
20:12:33	163825/163825	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2009:24:53%20GMT	https://www.ionos.com/digitalguide/e-mail/e-mail-marketing/successful-customer-retention-with-newsletter-marketing/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/e-mail/e-mail-marketing/successful-customer-retention-with-newsletter-marketing/index.html	(from https://www.ionos.com/marketing/email-marketing)
20:12:33	143001/143001	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2009:33:36%20GMT	https://www.ionos.com/digitalguide/e-mail/technical-matters/the-double-opt-in-process/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/e-mail/technical-matters/the-double-opt-in-process/index.html	(from https://www.ionos.com/marketing/email-marketing)
20:12:33	189007/189007	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2009:24:54%20GMT	https://www.ionos.com/digitalguide/e-mail/e-mail-marketing/e-mail-marketing-trends/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/e-mail/e-mail-marketing/e-mail-marketing-trends/index.html	(from https://www.ionos.com/marketing/email-marketing)
20:12:34	42650/42650	---M--	200	added ('OK')	image/avif	etag:%22a69a-62d63ff176740%22	https://www.ionos.com/avif/ionos-core/34392-n-stage-google_ads-back-us.png.avif	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/avif/ionos-core/34392-n-stage-google_ads-back-us.png.avif	(from https://www.ionos.com/marketing/google-ads-management)
20:12:34	161198/161198	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2009:24:54%20GMT	https://www.ionos.com/digitalguide/e-mail/e-mail-marketing/successful-b2b-e-mail-marketing/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/e-mail/e-mail-marketing/successful-b2b-e-mail-marketing/index.html	(from https://www.ionos.com/marketing/email-marketing)
20:12:34	152721/152721	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2009:33:42%20GMT	https://www.ionos.com/digitalguide/e-mail/e-mail-marketing/newsletter-analysis-using-e-mail-tracking/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/e-mail/e-mail-marketing/newsletter-analysis-using-e-mail-tracking/index.html	(from https://www.ionos.com/marketing/email-marketing)
20:12:34	78081/78081	---M-Z	200	added ('OK')	text/css	etag:%2213101-6326c76211400-gzip%22	https://www.ionos.com/_next/static/css/marketinggoogle-ads-management.1744277212492.css	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/css/marketinggoogle-ads-management.1744277212492.css	(from https://www.ionos.com/marketing/google-ads-management)
20:12:35	151532/151532	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2009:33:43%20GMT	https://www.ionos.com/digitalguide/e-mail/e-mail-marketing/more-clicks-with-personalized-newsletters/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/e-mail/e-mail-marketing/more-clicks-with-personalized-newsletters/index.html	(from https://www.ionos.com/marketing/email-marketing)
20:12:35	152414/152414	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2006:39:09%20GMT	https://www.ionos.com/digitalguide/e-mail/e-mail-marketing/newsletter-kpis-indicators-in-e-mail-marketing/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/e-mail/e-mail-marketing/newsletter-kpis-indicators-in-e-mail-marketing/index.html	(from https://www.ionos.com/marketing/email-marketing)
20:12:35	151016/151016	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Apr%202025%2006:59:36%20GMT	https://www.ionos.com/digitalguide/e-mail/e-mail-marketing/creating-a-personalized-newsletter-template/	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/digitalguide/e-mail/e-mail-marketing/creating-a-personalized-newsletter-template/index.html	(from https://www.ionos.com/marketing/email-marketing)
20:12:35	67821/67821	---M-Z	200	added ('OK')	text/css	etag:%22108ed-6326c76211400-gzip%22	https://www.ionos.com/_next/static/css/websiteslaunch-your-website.1744277212492.css	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/css/websiteslaunch-your-website.1744277212492.css	(from https://www.ionos.com/websites/launch-your-website)
20:12:35	18607/18607	---M-Z	200	added ('OK')	application/javascript	etag:%2248af-6326c76211400-gzip%22	https://www.ionos.com/_next/static/chunks/9212-1744276638899.6f9a3aaedecbc31c.js	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/chunks/9212-1744276638899.6f9a3aaedecbc31c.js	(from https://www.ionos.com/websites/launch-your-website)
20:12:35	12608/12608	---M-Z	200	added ('OK')	application/javascript	etag:%223140-6326c76211400-gzip%22	https://www.ionos.com/_next/static/chunks/9837-1744276638899.3596a5f8e81362c5.js	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/chunks/9837-1744276638899.3596a5f8e81362c5.js	(from https://www.ionos.com/websites/launch-your-website)
20:12:36	438471/438471	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%226b0c7-6326c76305640;6326c92f4f97f	https://www.ionos.com/websites/%22https://cs-us.uicdn.net/fileadmin/ionos-core/Visuals/35976-nlement-background-product-advisor-dark.svg%22	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/_https_/cs-us.uicdn.net/fileadmin/ionos-core/Visuals/35976-nlement-background-product-advisor-dark.svg_	(from https://www.ionos.com/websites/launch-your-website)
20:12:36	213/213	---M--	200	added ('OK')	image/svg+xml	etag:%22d5-6326c76211400%22	https://www.ionos.com/_next/static/media/ic-s24-vector-checkmark.869296a4.svg	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/_next/static/media/ic-s24-vector-checkmark.869296a4.svg	(from https://www.ionos.com/websites/launch-your-website)
20:12:36	1015207/1015207	---MCZ	200	added ('OK')	text/html	etag:%22f7da7-6326c76305640;6326c92f4f97f	https://www.ionos.com/websites/website-with-your-own-domain?linkId=ct.btn.table111855.tariffselect.see-plans	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/website-with-your-own-domain4e32.html	(from https://www.ionos.com/websites/launch-your-website)
20:12:37	729601/729601	---MCZ	200	added ('OK')	text/html	etag:%22b2201-6326c76305640;6326ca03ec7d1	https://www.ionos.com/websites/create-a-business-website?linkId=ct.btn.table111855.tariffselect.see-plans	C:/Users/Lenovo/Downloads/homework/ionos/www.ionos.com/websites/create-a-business-website4e32.html	(from https://www.ionos.com/websites/launch-your-website)
